model,plus_amb_score,minus_amb_score,plus_amb_img_score,minus_amb_img_score,DT,DV,DV_adj,ViPr,ViPr_adj,ViPr_abs,ViPr_abs_adj,DT+,DV+,DV_adj+,ViPr+,ViPr_adj+
Salesforce/blip2-opt-6.7b-coco,6.8203125,5.359375,6.5703125,6.015625,1.4609375,0.25,0.90625,0.1711229946524064,0.6203208556149733,0.1711229946524064,0.6203208556149733,1.4609375,0.25,0.90625,0.1711229946524064,0.6203208556149733
Salesforce/blip2-opt-6.7b-coco,6.953125,6.3828125,8.65625,7.625,0.5703125,-1.703125,-0.4609375,-2.9863013698630136,-0.8082191780821918,2.9863013698630136,0.8082191780821918,0.5703125,0.0,0.0,0.0,0.0
Salesforce/blip2-opt-6.7b-coco,8.5625,5.5625,8.1875,5.0390625,3.0,0.375,-0.1484375,0.125,-0.0494791666666666,0.125,0.0494791666666666,3.0,0.375,0.0,0.125,0.0
Salesforce/blip2-opt-6.7b-coco,14.3671875,11.9921875,16.75,13.71875,2.375,-2.3828125,-0.65625,-1.0032894736842106,-0.2763157894736842,1.0032894736842106,0.2763157894736842,2.375,0.0,0.0,0.0,0.0
Salesforce/blip2-opt-6.7b-coco,4.140625,1.6484375,2.8515625,1.8671875,2.4921875,1.2890625,1.5078125,0.5172413793103449,0.6050156739811913,0.5172413793103449,0.6050156739811913,2.4921875,1.2890625,1.5078125,0.5172413793103449,0.6050156739811913
Salesforce/blip-image-captioning-base,5.55859375,4.3828125,4.515625,3.39453125,1.17578125,1.04296875,0.0546875,0.8870431893687708,0.0465116279069767,0.8870431893687708,0.0465116279069767,1.17578125,1.04296875,0.0546875,0.8870431893687708,0.0465116279069767
Salesforce/blip-image-captioning-base,5.45703125,5.91015625,5.484375,5.98828125,-0.453125,-0.02734375,0.05078125,0.0603448275862069,-0.1120689655172413,0.0603448275862069,0.1120689655172413,0.001,0.0,0.05078125,0.0,50.78125
Salesforce/blip-image-captioning-base,4.12890625,3.80078125,3.609375,2.7734375,0.328125,0.51953125,-0.5078125,1.5833333333333333,-1.5476190476190477,1.5833333333333333,1.5476190476190477,0.328125,0.51953125,0.0,1.5833333333333333,0.0
Salesforce/blip-image-captioning-base,5.84375,4.953125,4.54296875,5.015625,0.890625,1.30078125,1.36328125,1.4605263157894737,1.530701754385965,1.4605263157894737,1.530701754385965,0.890625,1.30078125,1.36328125,1.4605263157894737,1.530701754385965
Salesforce/blip-image-captioning-base,5.1171875,5.45703125,5.578125,6.44140625,-0.33984375,-0.4609375,0.5234375,1.3563218390804597,-1.5402298850574712,1.3563218390804597,1.5402298850574712,0.001,0.0,0.5234375,0.0,523.4375
Salesforce/blip-image-captioning-base,5.98828125,4.4296875,5.77734375,3.99609375,1.55859375,0.2109375,-0.22265625,0.1353383458646616,-0.1428571428571428,0.1353383458646616,0.1428571428571428,1.55859375,0.2109375,0.0,0.1353383458646616,0.0
Salesforce/blip-image-captioning-base,3.4609375,2.8828125,3.59375,3.1015625,0.578125,-0.1328125,0.0859375,-0.2297297297297297,0.1486486486486486,0.2297297297297297,0.1486486486486486,0.578125,0.0,0.0859375,0.0,0.1486486486486486
Salesforce/blip-image-captioning-base,3.0703125,3.5859375,3.12890625,3.6328125,-0.515625,-0.05859375,-0.01171875,0.1136363636363636,0.0227272727272727,0.1136363636363636,0.0227272727272727,0.001,0.0,0.0,0.0,0.0
Salesforce/blip-image-captioning-base,4.44140625,4.4453125,4.71484375,4.453125,-0.00390625,-0.2734375,-0.265625,70.0,68.0,70.0,68.0,0.001,0.0,0.0,0.0,0.0
Salesforce/blip-image-captioning-base,4.26171875,2.87890625,3.62890625,2.44140625,1.3828125,0.6328125,0.1953125,0.4576271186440678,0.1412429378531073,0.4576271186440678,0.1412429378531073,1.3828125,0.6328125,0.1953125,0.4576271186440678,0.1412429378531073
Salesforce/blip-image-captioning-base,5.8046875,5.9921875,5.046875,5.921875,-0.1875,0.7578125,0.6875,-4.041666666666667,-3.6666666666666665,4.041666666666667,3.6666666666666665,0.001,0.7578125,0.6875,757.8125,687.5
Salesforce/blip-image-captioning-base,4.30859375,4.515625,4.91796875,5.05078125,-0.20703125,-0.609375,-0.07421875,2.943396226415094,0.3584905660377358,2.943396226415094,0.3584905660377358,0.001,0.0,0.0,0.0,0.0
Salesforce/blip-image-captioning-base,3.75,5.8671875,3.078125,5.609375,-2.1171875,0.671875,0.4140625,-0.3173431734317343,-0.1955719557195571,0.3173431734317343,0.1955719557195571,0.001,0.671875,0.4140625,671.875,414.0625
Salesforce/blip-image-captioning-base,4.1015625,3.71875,3.48828125,2.70703125,0.3828125,0.61328125,-0.3984375,1.6020408163265305,-1.0408163265306123,1.6020408163265305,1.0408163265306123,0.3828125,0.61328125,0.0,1.6020408163265305,0.0
